Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Mark West,C,27,PHO,29,31.6,11.8,8.3,0.8,0.8,2.3,2.8,0.521,,0.523,0.521,0.568,1987-1988,12.2,0.544,17.7,-0.3,0.9,0.6,0.032,-3.2,-0.2,-3.4,-0.3
Jerome Whitehead,C,31,GSW,72,17.0,5.7,4.5,0.5,0.4,0.3,0.7,0.483,,0.483,0.483,0.72,1987-1988,10.8,0.514,14.8,0.9,0.7,1.6,0.062,-2.8,-1.4,-4.2,-0.7
Dominique Wilkins*,SF,28,ATL,78,37.8,30.7,6.4,2.9,1.3,0.6,2.8,0.464,0.295,0.476,0.474,0.826,1987-1988,23.7,0.534,35.2,7.0,2.8,9.8,0.16,5.4,-1.1,4.3,4.7
Gerald Wilkins,SG,24,NYK,81,33.4,17.4,3.3,4.0,1.1,0.3,2.6,0.446,0.302,0.462,0.461,0.786,1987-1988,13.7,0.493,24.7,1.1,2.3,3.4,0.061,0.4,-0.8,-0.4,1.1
Buck Williams,PF,27,NJN,70,37.7,18.3,11.9,1.6,1.0,0.6,2.7,0.56,,0.56,0.561,0.668,1987-1988,18.2,0.603,20.0,4.8,2.8,7.6,0.138,1.3,-1.1,0.2,1.5
Herb Williams,C,29,IND,75,26.2,10.0,6.3,1.3,0.5,1.9,1.6,0.425,0.0,0.428,0.425,0.737,1987-1988,12.0,0.463,19.9,-1.1,2.9,1.8,0.044,-3.2,1.1,-2.1,0.0
Hot Rod Williams,PF,25,CLE,77,27.4,10.9,6.6,1.3,0.8,1.9,1.4,0.477,,0.477,0.477,0.756,1987-1988,15.8,0.536,18.0,2.4,3.3,5.7,0.13,-0.4,1.1,0.8,1.5
John Williams,SF,21,WSB,82,29.6,12.8,5.4,2.8,1.4,0.4,1.8,0.469,0.132,0.484,0.472,0.734,1987-1988,14.9,0.512,19.8,1.9,3.1,5.0,0.098,0.1,1.2,1.3,2.0
Reggie Williams,SF,23,LAC,35,24.5,10.4,3.4,1.7,0.8,0.6,1.8,0.356,0.224,0.377,0.371,0.727,1987-1988,7.6,0.4,24.6,-1.8,0.7,-1.1,-0.061,-5.2,-1.4,-6.6,-1.0
Kevin Willis,PF,25,ATL,75,27.9,11.6,7.3,0.4,0.9,0.5,1.8,0.518,,0.52,0.518,0.649,1987-1988,14.0,0.548,18.8,1.7,2.5,4.2,0.095,-1.1,-1.0,-2.1,-0.1
Ricky Wilson,PG,23,TOT,24,17.5,5.2,1.1,2.9,1.0,0.1,1.0,0.391,0.385,0.393,0.436,0.725,1987-1988,10.0,0.49,14.5,0.1,0.2,0.3,0.032,-2.6,0.0,-2.6,-0.1
David Wingate,SG,24,PHI,61,23.3,8.9,1.7,2.0,0.8,0.4,1.7,0.4,0.25,0.412,0.409,0.75,1987-1988,8.5,0.452,21.1,-1.1,0.6,-0.5,-0.018,-3.5,-1.3,-4.8,-1.0
Randy Wittman,SG,28,ATL,82,29.4,10.0,2.1,3.7,0.6,0.2,1.0,0.478,,0.478,0.478,0.798,1987-1988,11.6,0.498,15.8,2.2,1.3,3.5,0.07,-0.7,-0.5,-1.2,0.5
Joe Wolf,C,23,LAC,42,27.1,7.6,4.5,2.3,0.9,0.4,1.8,0.407,0.2,0.417,0.412,0.833,1987-1988,7.6,0.447,15.5,-1.1,1.1,0.1,0.002,-4.8,0.4,-4.4,-0.7
Leon Wood,PG,25,TOT,52,17.5,7.7,1.1,3.3,0.5,0.0,0.8,0.436,0.409,0.454,0.519,0.768,1987-1988,15.4,0.562,17.2,2.1,0.0,2.2,0.114,2.5,-1.9,0.6,0.6
Leon Wood,PG,25,SAS,38,21.8,9.3,1.3,4.1,0.6,0.0,0.9,0.426,0.398,0.443,0.502,0.758,1987-1988,14.4,0.547,16.9,1.7,-0.1,1.7,0.096,1.9,-2.1,-0.3,0.4
Mike Woodson,SG,29,LAC,80,31.7,18.0,2.4,3.4,1.4,0.3,2.3,0.445,0.231,0.459,0.452,0.868,1987-1988,14.7,0.509,25.7,1.1,2.0,3.1,0.058,-0.8,-0.4,-1.2,0.5
James Worthy*,SF,26,LAL,75,35.4,19.7,5.0,3.9,1.0,0.7,2.1,0.531,0.125,0.537,0.532,0.796,1987-1988,18.2,0.571,22.8,5.5,2.4,7.9,0.143,2.6,-0.2,2.3,2.9
