Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Greg Kelser,SF,23,DET,25,26.2,12.3,4.8,1.8,1.4,1.2,3.1,0.421,0.0,0.424,0.421,0.642,1980-1981,11.8,0.464,25.3,-0.9,0.9,0.0,-0.002,-3.1,0.2,-3.0,-0.2
Larry Kenon,SF,28,CHI,77,28.1,14.1,5.2,1.6,1.0,0.2,2.1,0.48,,0.48,0.48,0.735,1980-1981,15.2,0.516,22.9,2.4,1.8,4.1,0.092,0.4,-1.6,-1.1,0.5
Bernard King*,SF,24,GSW,81,36.0,21.9,6.8,3.5,0.9,0.4,3.3,0.588,0.333,0.589,0.588,0.703,1980-1981,19.9,0.617,23.2,7.7,1.4,9.1,0.15,3.5,-0.7,2.8,3.6
Reggie King,PF,23,KCK,81,33.9,14.9,9.7,1.5,1.3,0.5,2.0,0.544,,0.544,0.544,0.684,1980-1981,16.9,0.583,18.1,4.4,3.9,8.3,0.145,0.8,-0.2,0.6,1.8
Billy Knight,SG,28,IND,82,29.1,17.5,5.0,1.9,1.0,0.1,2.2,0.533,0.158,0.54,0.534,0.832,1980-1981,19.9,0.596,23.2,6.5,1.9,8.4,0.17,3.4,-1.2,2.2,2.5
Kevin Kunnert,C,29,POR,55,15.3,4.4,5.2,1.2,0.3,0.6,0.9,0.468,,0.468,0.468,0.778,1980-1981,12.7,0.509,13.6,0.8,1.1,1.9,0.106,-1.6,0.2,-1.4,0.1
Mitch Kupchak,PF,26,WSB,82,23.6,12.5,6.9,0.8,0.4,0.3,2.0,0.525,,0.525,0.525,0.706,1980-1981,16.6,0.571,22.0,2.5,2.7,5.2,0.13,0.1,-0.4,-0.3,0.8
Sam Lacey,C,32,KCK,82,27.2,6.9,7.1,4.9,1.2,1.5,2.2,0.442,0.2,0.444,0.443,0.786,1980-1981,13.5,0.483,14.3,0.2,3.8,4.0,0.086,-0.9,3.5,2.6,2.6
Tom LaGarde,PF,25,DAL,82,32.6,13.7,8.1,2.9,0.4,0.5,2.5,0.47,,0.47,0.47,0.649,1980-1981,13.5,0.518,20.2,1.3,1.4,2.7,0.048,-0.9,-0.9,-1.9,0.1
Bill Laimbeer,C,23,CLE,81,30.4,9.8,8.6,2.7,0.7,1.0,1.6,0.503,,0.503,0.503,0.765,1980-1981,14.2,0.536,14.2,3.4,2.0,5.4,0.104,-0.3,0.3,0.0,1.3
Mark Landsberger,PF,25,LAL,69,15.7,5.7,5.5,0.4,0.3,0.1,0.9,0.502,,0.503,0.502,0.534,1980-1981,12.5,0.516,16.4,0.9,1.3,2.2,0.099,-1.5,-2.5,-4.0,-0.5
Bob Lanier*,C,32,MIL,67,26.2,14.3,6.2,2.7,1.1,1.2,2.1,0.525,,0.524,0.526,0.751,1980-1981,19.7,0.573,21.8,3.7,3.0,6.8,0.185,2.5,1.4,3.9,2.6
Allen Leavell,PG,23,HOU,79,21.3,8.1,1.7,4.9,1.2,0.2,2.4,0.471,0.118,0.482,0.473,0.832,1980-1981,13.9,0.523,19.3,0.5,1.4,1.9,0.055,-0.5,-0.2,-0.7,0.6
Ron Lee,PG,28,DET,82,22.3,4.2,2.7,4.4,2.0,0.4,2.1,0.35,0.154,0.358,0.353,0.724,1980-1981,9.9,0.435,12.5,-1.5,2.9,1.4,0.037,-3.8,3.0,-0.8,0.6
Scott Lloyd,C,28,DAL,72,30.4,8.8,6.3,2.2,0.5,0.3,2.0,0.448,,0.45,0.448,0.717,1980-1981,9.3,0.5,15.0,0.2,0.7,1.0,0.021,-2.6,-1.1,-3.7,-0.9
John Long,SG,24,DET,59,29.7,17.7,3.3,1.8,1.6,0.4,2.6,0.461,0.182,0.464,0.462,0.87,1980-1981,15.6,0.503,27.5,0.6,1.8,2.4,0.065,-0.3,-0.5,-0.7,0.6
John Lucas,PG,27,GSW,66,29.1,8.4,2.3,7.0,1.3,0.0,2.8,0.439,0.167,0.452,0.443,0.738,1980-1981,11.6,0.487,15.6,0.6,0.7,1.3,0.032,-0.6,-1.1,-1.7,0.2
Maurice Lucas,PF,28,NJN,68,31.8,14.7,8.5,2.5,0.8,0.9,2.6,0.484,,0.485,0.484,0.752,1980-1981,14.6,0.528,20.5,1.2,2.3,3.5,0.078,-0.8,-0.1,-0.9,0.6
Ollie Mack,SG,23,TOT,65,25.9,9.8,3.5,2.5,0.9,0.1,1.1,0.46,0.0,0.467,0.46,0.64,1980-1981,12.8,0.483,18.2,1.1,0.5,1.6,0.046,-0.3,-0.9,-1.2,0.3
Ollie Mack,SG,23,DAL,62,26.9,10.2,3.7,2.6,0.9,0.1,1.1,0.463,0.0,0.47,0.463,0.642,1980-1981,13.0,0.485,18.2,1.2,0.5,1.7,0.048,-0.2,-0.9,-1.1,0.4
Kyle Macy,PG,23,PHO,82,17.9,8.1,1.6,2.0,0.9,0.1,1.2,0.511,0.235,0.541,0.523,0.899,1980-1981,14.5,0.567,18.0,2.3,2.2,4.5,0.148,-0.2,1.1,0.8,1.1
Moses Malone*,C,25,HOU,80,40.6,27.8,14.8,1.8,1.0,1.9,3.9,0.522,,0.522,0.522,0.757,1980-1981,25.1,0.585,27.6,9.5,4.2,13.7,0.202,4.5,-1.2,3.3,4.3
Wes Matthews,PG,21,TOT,79,28.7,12.4,1.8,5.2,1.4,0.2,3.3,0.494,0.238,0.501,0.497,0.802,1980-1981,13.1,0.549,20.7,0.7,1.9,2.6,0.055,-0.9,-0.3,-1.2,0.5
Wes Matthews,PG,21,WSB,45,25.8,12.3,1.5,4.4,1.0,0.2,3.3,0.499,0.333,0.505,0.504,0.767,1980-1981,12.6,0.546,22.6,-0.2,1.2,1.0,0.041,-1.2,-0.4,-1.6,0.1
Wes Matthews,PG,21,ATL,34,32.5,12.5,2.1,6.2,1.8,0.2,3.3,0.488,0.0,0.497,0.488,0.837,1980-1981,13.6,0.553,18.6,0.8,0.8,1.6,0.069,-0.6,-0.2,-0.7,0.4
Cedric Maxwell,SF,25,BOS,81,33.7,15.2,6.5,2.7,1.0,0.8,2.2,0.588,,0.589,0.588,0.782,1980-1981,17.6,0.651,16.8,7.6,3.3,11.0,0.193,2.7,0.7,3.5,3.8
George McGinnis*,PF,30,IND,69,26.7,13.1,7.7,3.0,1.4,0.4,3.2,0.453,0.0,0.457,0.453,0.538,1980-1981,14.9,0.482,25.1,-1.1,2.9,1.7,0.045,-1.6,0.2,-1.4,0.3
Kevin McHale*,PF,23,BOS,82,20.1,10.0,4.4,0.7,0.3,1.8,1.3,0.533,,0.535,0.533,0.679,1980-1981,16.4,0.556,20.9,2.3,2.4,4.7,0.137,-0.9,0.9,0.1,0.9
Billy McKinney,PG,25,TOT,84,25.8,9.7,2.2,4.3,1.2,0.1,1.9,0.507,0.167,0.513,0.509,0.862,1980-1981,13.3,0.562,16.1,2.6,0.8,3.4,0.075,-1.0,-0.4,-1.4,0.3
Billy McKinney,PG,25,UTA,35,29.5,8.4,2.1,4.5,1.1,0.1,2.0,0.532,0.5,0.532,0.534,0.917,1980-1981,11.0,0.576,13.5,0.8,0.3,1.1,0.051,-2.0,-0.7,-2.7,-0.2
Billy McKinney,PG,25,DEN,49,23.1,10.7,2.2,4.1,1.2,0.1,1.8,0.493,0.1,0.502,0.494,0.843,1980-1981,15.5,0.554,18.4,1.8,0.5,2.3,0.098,0.0,-0.2,-0.2,0.5
Tom McMillen,C,28,ATL,79,19.8,7.4,3.7,0.9,0.3,0.3,1.0,0.487,0.167,0.491,0.488,0.741,1980-1981,11.6,0.518,17.2,1.2,0.9,2.2,0.066,-1.0,-1.1,-2.1,-0.1
Joe Meriweather,C,27,KCK,74,20.5,7.6,5.3,1.0,0.4,1.1,1.7,0.496,,0.496,0.496,0.695,1980-1981,12.4,0.55,17.3,0.6,2.0,2.6,0.083,-2.7,0.3,-2.4,-0.2
Mike Mitchell,SF,25,CLE,82,39.0,24.5,6.1,1.7,0.8,0.6,2.1,0.476,0.444,0.476,0.477,0.784,1980-1981,17.5,0.513,26.9,5.0,1.1,6.0,0.091,1.9,-2.2,-0.3,1.3
Steve Mix,SF,33,PHI,72,18.4,10.8,3.7,1.6,0.8,0.3,1.2,0.501,,0.503,0.501,0.833,1980-1981,19.7,0.57,23.4,3.3,2.2,5.5,0.201,2.6,0.4,3.0,1.7
Paul Mokeski,C,24,DET,80,22.7,7.1,5.2,1.7,0.5,0.9,2.0,0.489,,0.49,0.489,0.6,1980-1981,10.3,0.52,15.7,-0.4,2.1,1.7,0.046,-3.2,0.5,-2.6,-0.3
Sidney Moncrief*,SG,23,MIL,80,30.2,14.0,5.1,3.3,1.1,0.5,1.8,0.541,0.222,0.545,0.543,0.804,1980-1981,18.0,0.614,17.2,6.9,2.9,9.9,0.196,3.4,0.3,3.8,3.5
Johnny Moore,PG,22,SAS,82,19.2,7.4,2.4,4.5,1.5,0.3,1.9,0.479,0.053,0.495,0.48,0.61,1980-1981,15.8,0.507,18.9,1.2,2.0,3.2,0.099,0.2,1.0,1.2,1.3
Lowes Moore,PG,23,NJN,71,19.8,7.0,2.4,3.2,0.9,0.2,1.5,0.444,0.148,0.461,0.448,0.75,1980-1981,11.1,0.479,17.6,0.0,1.1,1.1,0.037,-2.2,0.2,-2.1,0.0
Calvin Murphy*,PG,32,HOU,76,26.5,16.7,1.1,2.9,1.5,0.1,1.7,0.492,0.235,0.496,0.493,0.958,1980-1981,18.1,0.542,26.1,4.0,1.3,5.4,0.128,0.9,-0.1,0.8,1.4
Swen Nater,C,31,SDC,82,34.3,15.6,12.4,2.4,0.6,0.6,2.6,0.553,,0.553,0.553,0.795,1980-1981,18.2,0.597,18.6,5.5,3.1,8.6,0.147,1.5,-0.8,0.7,1.9
Calvin Natt,SF,24,POR,74,28.5,13.4,5.8,2.1,1.0,0.2,2.2,0.497,0.5,0.497,0.5,0.707,1980-1981,14.8,0.541,20.3,2.2,2.0,4.2,0.095,0.1,-0.9,-0.8,0.7
Mike Newlin,SG,32,NJN,79,36.8,21.4,2.8,3.8,1.1,0.1,3.1,0.497,0.333,0.501,0.501,0.888,1980-1981,15.6,0.571,23.4,4.8,1.3,6.1,0.1,0.6,-1.4,-0.8,0.9
Carl Nicks,PG,22,TOT,67,16.6,6.2,1.6,2.2,0.9,0.0,1.7,0.479,0.0,0.485,0.479,0.563,1980-1981,10.2,0.501,19.3,-0.7,0.5,-0.2,-0.008,-3.3,-0.8,-4.1,-0.6
Carl Nicks,PG,22,DEN,27,18.3,6.1,1.8,3.0,1.0,0.1,2.3,0.436,,0.439,0.436,0.593,1980-1981,8.3,0.472,17.9,-0.7,0.2,-0.4,-0.043,-3.8,-1.0,-4.8,-0.4
Carl Nicks,PG,22,UTA,40,15.4,6.3,1.5,1.7,0.8,0.0,1.3,0.51,0.0,0.517,0.51,0.537,1980-1981,11.7,0.522,20.4,0.0,0.3,0.3,0.021,-2.8,-0.6,-3.5,-0.2
Norm Nixon,PG,25,LAL,79,37.5,17.1,2.9,8.8,1.8,0.1,3.6,0.476,0.167,0.479,0.477,0.778,1980-1981,15.5,0.511,21.8,2.8,2.7,5.5,0.089,0.3,-1.0,-0.6,1.0
Mike O'Koren,SF,22,NJN,79,31.3,11.0,6.1,3.2,1.1,0.3,1.8,0.486,0.278,0.491,0.489,0.637,1980-1981,12.6,0.515,15.8,1.9,2.0,3.8,0.075,-0.3,-0.1,-0.4,1.0
Mark Olberding,SF,24,SAS,82,29.4,12.3,5.7,3.4,0.9,0.4,2.5,0.508,0.143,0.512,0.509,0.829,1980-1981,14.8,0.594,17.4,4.4,2.3,6.6,0.132,0.3,-0.2,0.1,1.2
Louis Orr,SF,22,IND,82,21.8,10.5,4.4,1.6,0.7,0.3,1.5,0.491,0.0,0.495,0.491,0.807,1980-1981,16.1,0.538,20.6,2.8,1.5,4.3,0.116,1.2,-1.2,0.0,0.9
Tom Owens,PF,31,POR,79,23.3,10.6,5.8,1.8,0.5,0.6,1.6,0.511,0.0,0.514,0.511,0.764,1980-1981,15.1,0.564,18.7,3.1,1.8,4.8,0.125,-0.3,-0.5,-0.8,0.6
Robert Parish*,C,27,BOS,82,28.0,18.9,9.5,1.8,1.0,2.6,2.3,0.545,,0.545,0.545,0.71,1980-1981,25.2,0.579,27.1,6.0,4.9,10.9,0.228,3.3,2.1,5.4,4.3
Sonny Parker,SG,25,GSW,73,18.0,6.5,2.7,1.5,0.9,0.2,1.2,0.492,,0.492,0.492,0.734,1980-1981,13.3,0.536,15.9,1.6,0.7,2.3,0.084,0.3,0.3,0.6,0.9
Billy Paultz,PF,32,HOU,81,20.5,7.4,4.8,1.3,0.3,0.9,1.1,0.507,,0.51,0.507,0.49,1980-1981,12.9,0.513,16.5,1.0,1.6,2.7,0.077,-1.0,0.1,-0.9,0.5
Jim Paxson,SG,23,POR,79,34.2,17.1,2.7,3.8,1.8,0.1,1.7,0.536,0.067,0.549,0.537,0.734,1980-1981,16.9,0.564,19.6,5.6,2.1,7.7,0.136,1.2,0.2,1.4,2.3
Sam Pellom,PF,29,ATL,77,19.1,5.9,4.6,0.6,0.6,1.2,1.3,0.489,,0.491,0.489,0.698,1980-1981,11.7,0.525,14.9,0.4,1.8,2.2,0.07,-2.4,0.9,-1.4,0.2
Roger Phegley,SG,24,CLE,82,27.7,14.4,3.0,2.2,0.8,0.2,2.0,0.491,0.286,0.497,0.495,0.839,1980-1981,14.3,0.545,22.1,2.9,0.8,3.7,0.078,-0.5,-1.1,-1.6,0.3
Ben Poquette,PF,25,UTA,82,34.2,9.5,7.7,2.0,0.8,2.1,1.5,0.528,0.5,0.528,0.53,0.778,1980-1981,13.0,0.567,12.4,2.9,2.5,5.4,0.092,-1.1,0.9,-0.2,1.3
Kevin Porter,PG,30,WSB,81,31.8,13.4,1.5,9.1,1.4,0.1,3.1,0.519,0.25,0.523,0.521,0.773,1980-1981,16.2,0.561,19.0,3.8,2.6,6.4,0.119,1.3,0.3,1.7,2.4
Kelvin Ransey,PG,22,POR,80,30.4,15.2,2.4,6.9,1.1,0.1,2.9,0.452,0.097,0.462,0.453,0.749,1980-1981,14.9,0.484,24.3,1.3,1.6,2.8,0.056,0.1,-2.0,-1.9,0.1
Robert Reid,SF,25,HOU,82,36.1,15.9,7.1,4.2,2.0,0.8,2.4,0.482,,0.483,0.482,0.756,1980-1981,16.4,0.522,19.8,3.6,3.6,7.2,0.116,0.8,1.3,2.1,3.0
Kevin Restani,SF,29,SAS,64,15.6,7.0,2.7,1.3,0.3,0.2,1.1,0.52,0.375,0.524,0.524,0.705,1980-1981,13.8,0.551,18.9,1.4,0.6,2.1,0.1,0.4,-1.6,-1.3,0.2
Clint Richardson,SG,24,PHI,77,17.1,7.0,2.3,2.0,0.5,0.1,1.4,0.489,,0.49,0.489,0.778,1980-1981,12.2,0.526,19.1,0.8,1.6,2.4,0.087,-0.6,-0.5,-1.1,0.3
Micheal Ray Richardson,SG,25,NYK,79,40.2,16.4,6.9,7.9,2.9,0.4,3.8,0.469,0.225,0.493,0.479,0.663,1980-1981,17.1,0.511,20.0,2.2,4.7,6.9,0.104,1.4,1.9,3.2,4.2
Rick Robey,C,25,BOS,82,19.1,9.0,4.8,1.5,0.5,0.2,1.7,0.545,,0.546,0.545,0.574,1980-1981,14.9,0.563,20.7,1.6,2.1,3.7,0.114,-0.3,-0.1,-0.3,0.7
Cliff Robinson,PF,20,NJN,63,28.9,19.5,7.6,1.7,0.9,0.8,2.9,0.491,,0.49,0.491,0.718,1980-1981,17.9,0.521,29.5,0.4,2.1,2.5,0.065,0.0,-0.9,-0.9,0.5
Truck Robinson,PF,29,PHO,82,37.7,18.8,9.6,2.5,0.8,0.5,3.0,0.505,,0.505,0.505,0.629,1980-1981,14.9,0.531,21.5,2.4,5.3,7.6,0.119,-0.3,-0.4,-0.7,1.0
Wayne Robinson,PF,22,DET,81,19.7,7.9,3.6,1.4,0.6,0.3,1.8,0.46,0.0,0.465,0.46,0.729,1980-1981,11.5,0.523,19.4,0.2,1.5,1.7,0.052,-2.0,-0.7,-2.7,-0.3
Bill Robinzine,PF,28,TOT,78,25.8,12.9,6.8,1.5,1.0,0.1,2.4,0.475,0.167,0.477,0.475,0.776,1980-1981,14.8,0.528,23.5,0.7,1.5,2.3,0.054,-1.2,-1.2,-2.4,-0.2
Bill Robinzine,PF,28,DAL,70,27.6,13.9,7.4,1.6,1.0,0.1,2.5,0.476,0.167,0.478,0.477,0.78,1980-1981,15.2,0.531,23.6,0.9,1.5,2.4,0.059,-1.1,-1.2,-2.2,-0.1
Dave Robisch,C,31,TOT,84,25.2,10.2,5.9,2.1,0.4,0.4,1.0,0.446,,0.446,0.446,0.81,1980-1981,14.1,0.507,16.5,3.2,0.9,4.2,0.095,0.6,-1.1,-0.5,0.8
Dave Robisch,C,31,DEN,73,23.9,10.4,5.7,1.8,0.4,0.4,0.9,0.456,,0.456,0.456,0.81,1980-1981,14.4,0.515,17.1,2.9,0.7,3.6,0.1,0.7,-1.3,-0.7,0.6
John Roche,PG,31,DEN,26,23.5,8.9,1.4,5.4,0.7,0.3,2.0,0.458,0.333,0.48,0.483,0.753,1980-1981,13.1,0.543,16.1,0.7,0.1,0.8,0.06,0.6,-2.0,-1.4,0.1
Tree Rollins,C,25,ATL,40,26.1,7.0,7.2,0.9,0.7,2.9,1.4,0.552,,0.555,0.552,0.807,1980-1981,14.5,0.591,11.6,1.1,1.5,2.6,0.12,-0.7,2.5,1.7,1.0
Dan Roundfield,PF,27,ATL,63,33.8,17.6,10.1,2.6,1.2,1.9,2.8,0.527,,0.528,0.527,0.721,1980-1981,20.7,0.575,22.3,4.2,2.8,7.0,0.159,2.3,0.8,3.1,2.7
Campy Russell,SF,29,NYK,79,36.3,16.4,4.5,3.3,1.3,0.1,2.7,0.464,0.308,0.468,0.468,0.781,1980-1981,12.9,0.518,20.7,1.8,2.5,4.3,0.071,-1.0,-0.7,-1.6,0.3
Alvin Scott,SF,25,PHO,82,17.4,5.4,3.3,1.4,0.7,0.9,0.9,0.497,0.167,0.503,0.499,0.764,1980-1981,13.4,0.55,13.2,1.6,2.6,4.3,0.144,0.1,2.2,2.3,1.6
Purvis Short,SF,23,GSW,79,29.2,16.1,4.9,3.2,1.0,0.2,1.8,0.475,0.176,0.479,0.476,0.82,1980-1981,17.0,0.509,23.9,4.3,1.1,5.4,0.111,1.5,-0.8,0.6,1.5
John Shumate,PF,28,TOT,24,22.0,7.0,3.7,1.0,0.9,0.4,1.8,0.427,,0.427,0.427,0.724,1980-1981,9.3,0.508,15.6,0.0,0.5,0.5,0.045,-2.1,-0.6,-2.6,-0.1
John Shumate,PF,28,SAS,22,23.6,7.5,4.0,1.1,1.0,0.4,1.9,0.438,,0.438,0.438,0.726,1980-1981,9.7,0.515,15.4,0.1,0.5,0.5,0.05,-2.0,-0.6,-2.6,-0.1
Jack Sikma*,C,25,SEA,82,35.6,18.7,10.4,3.0,1.0,1.1,2.5,0.454,0.0,0.456,0.454,0.823,1980-1981,18.0,0.512,23.6,3.5,4.5,8.0,0.132,0.9,0.5,1.4,2.5
James Silas,PG,31,SAS,75,27.4,17.7,3.1,3.8,0.7,0.2,2.1,0.477,,0.478,0.477,0.85,1980-1981,19.4,0.557,26.1,5.7,1.3,7.0,0.164,2.6,-1.6,1.0,1.6
Larry Smith,PF,23,GSW,82,31.4,9.6,12.1,1.1,0.9,0.8,1.8,0.512,,0.512,0.512,0.588,1980-1981,14.8,0.54,13.4,3.7,2.4,6.1,0.113,0.7,-1.2,-0.5,1.0
Phil Smith,SG,28,SDC,76,31.3,16.8,2.1,4.9,1.1,0.2,2.3,0.491,0.222,0.496,0.493,0.757,1980-1981,16.2,0.535,23.5,3.8,1.0,4.8,0.097,0.9,-1.1,-0.2,1.1
Randy Smith,SG,32,CLE,82,26.8,14.6,2.4,4.4,1.4,0.2,2.4,0.466,0.036,0.478,0.466,0.815,1980-1981,17.0,0.514,24.8,2.1,1.3,3.3,0.073,1.0,-0.5,0.5,1.4
Ricky Sobers,PG,28,CHI,71,25.4,13.5,2.0,4.0,1.4,0.2,2.9,0.462,0.258,0.481,0.473,0.935,1980-1981,15.6,0.546,24.5,2.2,1.6,3.8,0.101,-0.1,-0.5,-0.6,0.6
Jim Spanarkel,SF,23,DAL,82,28.3,14.4,3.6,2.8,1.4,0.2,2.1,0.467,0.1,0.471,0.467,0.887,1980-1981,17.3,0.563,22.1,4.5,1.1,5.5,0.115,1.4,-0.1,1.2,1.9
Brian Taylor,PG,29,SDC,80,28.9,10.1,1.9,5.5,1.5,0.3,1.4,0.525,0.383,0.559,0.562,0.789,1980-1981,15.9,0.602,13.8,5.6,1.4,7.1,0.146,1.7,0.6,2.3,2.5
Carlos Terry,SG,24,WSB,26,19.4,7.2,4.5,2.7,1.0,0.5,2.2,0.5,0.0,0.519,0.5,0.667,1980-1981,13.7,0.527,18.8,-0.1,0.9,0.8,0.074,-1.2,2.5,1.4,0.4
Reggie Theus,SG,23,CHI,82,34.4,18.9,3.5,5.2,1.5,0.2,3.2,0.495,0.2,0.521,0.503,0.809,1980-1981,18.4,0.578,23.1,7.1,2.1,9.2,0.156,2.4,-0.6,1.8,2.7
David Thompson*,SG,26,DEN,77,34.0,25.5,3.7,3.0,0.7,0.8,3.2,0.506,0.256,0.513,0.509,0.795,1980-1981,19.4,0.571,27.9,6.0,0.4,6.4,0.117,3.0,-2.1,0.9,1.9
Mychal Thompson,C,26,POR,79,35.3,17.0,8.7,3.6,0.8,2.2,3.1,0.494,,0.495,0.494,0.641,1980-1981,16.6,0.52,21.8,2.1,3.3,5.3,0.092,0.5,0.4,0.9,2.1
Rudy Tomjanovich*,PF,32,HOU,52,24.3,11.6,4.0,1.6,0.4,0.1,1.1,0.467,0.235,0.49,0.478,0.793,1980-1981,13.5,0.503,21.1,1.5,0.6,2.1,0.079,-0.1,-1.9,-2.0,0.0
Andrew Toney,SG,23,PHI,75,23.6,12.9,1.9,3.6,0.8,0.1,2.9,0.495,0.31,0.502,0.501,0.712,1980-1981,12.7,0.535,25.7,0.0,2.2,2.2,0.061,-2.1,-1.0,-3.0,-0.4
Terry Tyler,SF,24,DET,82,31.1,13.4,6.9,1.7,1.4,2.2,2.0,0.532,0.0,0.537,0.532,0.592,1980-1981,17.2,0.547,18.5,2.5,3.9,6.4,0.121,0.7,1.6,2.3,2.8
Wes Unseld*,C,34,WSB,63,32.3,8.0,10.7,2.7,0.8,0.6,1.5,0.524,0.5,0.525,0.527,0.64,1980-1981,13.5,0.543,11.1,2.1,3.4,5.5,0.13,0.0,1.8,1.7,1.9
Jan van Breda Kolff,SF,29,NJN,78,18.3,3.8,2.6,1.7,0.5,0.6,1.4,0.408,0.25,0.414,0.412,0.838,1980-1981,6.5,0.506,11.2,-0.6,1.2,0.6,0.019,-3.9,0.8,-3.1,-0.4
Kiki Vandeweghe,SF,22,DEN,51,27.0,11.5,5.3,1.8,0.6,0.5,1.7,0.426,0.0,0.432,0.426,0.818,1980-1981,11.9,0.484,18.7,0.7,0.5,1.2,0.04,-1.0,-1.7,-2.7,-0.3
Foots Walker,PG,29,NJN,41,28.6,5.7,2.5,6.2,1.3,0.0,2.1,0.426,0.222,0.438,0.432,0.793,1980-1981,10.1,0.537,10.2,0.7,0.8,1.5,0.06,-2.1,0.0,-2.1,0.0
Wally Walker,SF,26,SEA,82,21.9,8.4,3.8,1.5,0.6,0.2,1.4,0.463,,0.465,0.463,0.645,1980-1981,11.3,0.492,18.5,0.3,1.7,2.1,0.055,-1.6,-0.5,-2.1,-0.1
Kermit Washington,PF,29,POR,73,29.0,11.4,9.4,2.0,1.2,1.2,2.0,0.569,,0.57,0.569,0.628,1980-1981,17.4,0.596,15.7,3.6,3.1,6.8,0.153,0.9,0.7,1.7,2.0
Richard Washington,PF,25,TOT,80,22.7,10.0,5.7,1.6,0.6,0.8,1.6,0.455,,0.455,0.456,0.748,1980-1981,13.6,0.49,21.1,0.7,1.4,2.1,0.056,-1.8,-0.4,-2.2,-0.1
Richard Washington,PF,25,CLE,69,21.8,9.9,5.3,1.6,0.6,0.8,1.6,0.459,,0.459,0.46,0.75,1980-1981,14.1,0.494,21.3,0.8,1.2,2.0,0.065,-1.7,-0.2,-1.9,0.0
Marvin Webster,C,28,NYK,82,20.8,5.2,5.7,0.9,0.3,1.2,1.3,0.466,,0.469,0.468,0.638,1980-1981,10.8,0.512,12.3,0.5,2.2,2.7,0.076,-2.0,0.5,-1.4,0.2
Scott Wedman,SF,28,KCK,81,35.8,19.0,5.3,2.8,1.2,0.6,2.0,0.477,0.325,0.485,0.485,0.686,1980-1981,14.8,0.503,24.1,1.7,2.9,4.7,0.077,-0.4,-0.7,-1.1,0.7
Paul Westphal*,SG,30,SEA,36,29.9,16.7,1.9,4.1,1.3,0.4,2.2,0.442,0.24,0.453,0.448,0.832,1980-1981,16.5,0.517,24.9,1.5,0.9,2.4,0.106,1.0,-0.2,0.8,0.7
Hawkeye Whitney,SG,23,KCK,47,16.6,7.4,2.3,1.4,1.0,0.1,1.0,0.487,0.333,0.49,0.49,0.769,1980-1981,14.0,0.523,20.3,0.5,1.0,1.5,0.091,-1.8,1.1,-0.7,0.3
Sidney Wicks,PF,31,SDC,49,22.1,6.7,4.6,2.3,0.8,0.8,1.9,0.437,,0.439,0.437,0.507,1980-1981,9.7,0.463,16.8,-0.7,1.0,0.4,0.016,-3.3,0.7,-2.6,-0.2
Bob Wilkerson,SG,26,CHI,80,28.0,10.0,3.5,3.4,1.3,0.3,2.2,0.462,0.1,0.467,0.462,0.84,1980-1981,12.3,0.507,17.5,1.2,2.0,3.2,0.068,-0.9,0.2,-0.7,0.7
Jamaal Wilkes*,SF,27,LAL,81,37.4,22.6,5.4,2.9,1.5,0.4,2.6,0.526,0.077,0.53,0.526,0.758,1980-1981,18.0,0.556,24.5,5.5,3.0,8.5,0.135,1.4,-0.8,0.5,1.9
Jeff Wilkins,C,25,UTA,56,18.9,4.7,4.9,0.7,0.6,0.8,1.1,0.45,,0.45,0.45,0.675,1980-1981,9.2,0.47,13.7,-0.5,1.1,0.5,0.024,-4.1,0.1,-4.0,-0.5
Freeman Williams,SG,24,SDC,82,24.1,19.3,1.6,2.0,1.1,0.1,2.0,0.465,0.34,0.479,0.482,0.852,1980-1981,20.2,0.524,34.6,3.1,0.9,4.0,0.096,3.1,-1.9,1.2,1.6
Ray Williams,PG,26,NYK,79,34.7,19.7,4.1,5.5,2.3,0.5,3.0,0.461,0.235,0.474,0.467,0.817,1980-1981,19.0,0.519,25.7,3.8,3.4,7.2,0.127,2.0,1.1,3.0,3.5
Sly Williams,PF,23,NYK,67,29.5,13.2,6.2,2.7,1.7,0.3,2.1,0.493,0.25,0.496,0.494,0.69,1980-1981,16.6,0.536,19.9,2.4,2.7,5.1,0.124,0.9,0.8,1.7,1.9
Bill Willoughby,SF,23,HOU,55,20.8,6.3,4.1,1.2,0.3,0.6,1.3,0.523,,0.523,0.523,0.766,1980-1981,10.8,0.554,13.8,0.6,0.8,1.5,0.062,-1.3,-0.3,-1.6,0.1
Brian Winters,SG,28,MIL,69,25.7,11.6,2.0,3.3,1.0,0.1,2.0,0.475,0.353,0.485,0.488,0.869,1980-1981,12.5,0.528,19.8,1.6,1.9,3.5,0.095,-1.1,-0.3,-1.4,0.3
Larry Wright,PG,26,DET,45,22.2,7.4,2.0,3.4,0.9,0.2,1.6,0.462,0.286,0.466,0.465,0.803,1980-1981,11.1,0.504,16.5,0.4,0.9,1.2,0.06,-2.2,0.1,-2.1,0.0
